,name,File Path,File Type,File_size_in_MB,Length,Song Number,Artist,Album,Genre,Publisher,Bitrate,Comment,Composer,Year Published,Owner,Computer,Encoded By,Copyright,Device_id,Inode_id,Created Date,Modified Date,Last Access Date
403,Just can't leave you alone,D:\music\38 Special\Resolution\Just Can't Leave You Alone.mp3,mp3,10.085000038146973,264.6,2,38 Special,Resolution,Southern Rock,SPV UK,320,,Danny Chauncey/Don Barnes,1997,WehrsNet,NAS-1,none,,3935787269,1688849860281725,2023-05-04,2023-05-04,2023-05-04
404,Miracle man,D:\music\38 Special\Resolution\Miracle Man.mp3,mp3,9.353226661682129,245.4,7,38 Special,Resolution,Southern Rock,SPV UK,320,,Danny Chauncey/Don Barnes/Jeff Carlisi/Jim Peterik,1997,WehrsNet,NAS-1,none,,3935787269,1688849860281726,2023-05-04,2023-05-04,2023-05-04
405,Saving grace,D:\music\38 Special\Resolution\Saving Grace.mp3,mp3,9.565274238586426,251.0,10,38 Special,Resolution,Southern Rock,SPV UK,320,,Danny Chauncy/Don Barnes/Jim Peterik,1997,WehrsNet,NAS-1,none,,3935787269,1688849860281727,2023-05-04,2023-05-04,2023-05-04
406,Shatter the silence,D:\music\38 Special\Resolution\Shatter The Silence.mp3,mp3,11.415205955505371,299.5,13,38 Special,Resolution,Southern Rock,SPV UK,320,,Danny Chauncey/Don Barnes/Jeff Carlisi/Jim Peterik,1997,WehrsNet,NAS-1,none,,3935787269,1688849860281728,2023-05-04,2023-05-04,2023-05-04
407,She loves to talk,D:\music\38 Special\Resolution\She Loves To Talk.mp3,mp3,8.294861793518066,217.6,11,38 Special,Resolution,Southern Rock,SPV UK,320,,Danny Chauncey/Don Barnes/Donnie Van Zant,1997,WehrsNet,NAS-1,none,,3935787269,1688849860281729,2023-05-04,2023-05-04,2023-05-04
408,Shelter me,D:\music\38 Special\Resolution\Shelter Me.mp3,mp3,9.981471061706543,261.9,8,38 Special,Resolution,Southern Rock,SPV UK,320,,Danny Chauncey/Don Barnes/Jeff Carlisi/Jim Peterik,1997,WehrsNet,NAS-1,none,,3935787269,1688849860281730,2023-05-04,2023-05-04,2023-05-04
409,Trouble,D:\music\38 Special\Resolution\Trouble.mp3,mp3,12.057353019714355,316.3,12,38 Special,Resolution,Southern Rock,SPV UK,320,,Danny Chauncey/Donnie Van Zant/Jim Peterik,1997,WehrsNet,NAS-1,none,,3935787269,1688849860281731,2023-05-04,2023-05-04,2023-05-04
410,Chattahoochee,D:\music\38 Special\Rock & Roll Strategy\Chattahoochee.mp3,mp3,3.841999053955078,251.0,9,38 Special,Rock & Roll Strategy,Southern Rock,A&M,128,,Donnie Van Zant/Michael Luan/Robert White Johnson,1990,WehrsNet,NAS-1,none,,3935787269,1688849860281733,2023-05-04,2023-05-04,2023-05-04
411,Comin' down tonight,D:\music\38 Special\Rock & Roll Strategy\Comin' Down Tonight.mp3,mp3,4.0715179443359375,266.7,4,38 Special,Rock & Roll Strategy,Southern Rock,A&M,128,,"Donnie Van Zant/Jeff Carlisi/Johnson, Robert W./Max Carl",1990,WehrsNet,NAS-1,none,,3935787269,1688849860281734,2023-05-04,2023-05-04,2023-05-04
412,Hot lanta,D:\music\38 Special\Rock & Roll Strategy\Hot Lanta.mp3,mp3,5.2325439453125,342.8,7,38 Special,Rock & Roll Strategy,Southern Rock,A&M,128,,Max Carl,1990,WehrsNet,NAS-1,none,,3935787269,1688849860281735,2023-05-04,2023-05-04,2023-05-04
413,Innocent eyes,D:\music\38 Special\Rock & Roll Strategy\Innocent Eyes.mp3,mp3,3.9239501953125,257.0,10,38 Special,Rock & Roll Strategy,Southern Rock,A&M,128,,Danny Chauncey/Jeff Carlisi/Max Carl,1990,WehrsNet,NAS-1,none,,3935787269,1688849860281736,2023-05-04,2023-05-04,2023-05-04
414,Little sheba,D:\music\38 Special\Rock & Roll Strategy\Little Sheba.mp3,mp3,4.4962158203125,294.5,3,38 Special,Rock & Roll Strategy,Southern Rock,A&M,128,,Max Carl,1990,WehrsNet,NAS-1,none,,3935787269,1688849860281737,2023-05-04,2023-05-04,2023-05-04
415,Love strikes,D:\music\38 Special\Rock & Roll Strategy\Love Strikes.mp3,mp3,4.1485595703125,271.7,11,38 Special,Rock & Roll Strategy,Southern Rock,A&M,128,,"Donnie Van Zant/Jeff Carlisi/Johnson, Robert W.",1990,WehrsNet,NAS-1,none,,3935787269,1688849860281738,2023-05-04,2023-05-04,2023-05-04
416,Midnight magic,D:\music\38 Special\Rock & Roll Strategy\Midnight Magic.mp3,mp3,3.990483283996582,261.1,5,38 Special,Rock & Roll Strategy,Southern Rock,A&M,128,,"Cal Curtis/Donnie Van Zant/Jeff Carlisi/Johnson, Robert W./Mark Baker",1990,WehrsNet,NAS-1,none,,3935787269,1688849860281739,2023-05-04,2023-05-04,2023-05-04
417,Never be lonely,D:\music\38 Special\Rock & Roll Strategy\Never Be Lonely.mp3,mp3,4.2735595703125,279.9,8,38 Special,Rock & Roll Strategy,Southern Rock,A&M,128,,Danny Chauncey/Max Carl,1990,WehrsNet,NAS-1,none,,3935787269,1407374883571084,2023-05-04,2023-05-04,2023-05-04
418,Rock & roll strategy,D:\music\38 Special\Rock & Roll Strategy\Rock & Roll Strategy.mp3,mp3,4.1915283203125,274.5,1,38 Special,Rock & Roll Strategy,Southern Rock,A&M,128,,Donnie Van Zant/Max Carl,1990,WehrsNet,NAS-1,none,,3935787269,1407374883571085,2023-05-04,2023-05-04,2023-05-04
419,Second chance,D:\music\38 Special\Rock & Roll Strategy\Second Chance.mp3,mp3,4.6524658203125,304.7,6,38 Special,Rock & Roll Strategy,Southern Rock,A&M,128,,Cal Curtis/Jeff Carlisi/Max Carl,1990,WehrsNet,NAS-1,none,,3935787269,1407374883571086,2023-05-04,2023-05-04,2023-05-04
420,Wv42h3~m,D:\music\38 Special\Rock & Roll Strategy\WV42H3~M.MP3,mp3,4.1290283203125,270.4,2,38 Special,Rock & Roll Strategy,Southern Rock,A&M,128,,"Donnie Van Zant/Johnson, Robert W./Michael Lunn",1990,WehrsNet,NAS-1,none,,3935787269,1407374883571087,2023-05-04,2023-05-04,2023-05-04
421,Money honey,D:\music\38 Special\Rockin' Into The Night\Money Honey.mp3,mp3,2.9083452224731445,191.0,4,38 Special,Rockin' Into The Night,Southern Rock,A&M,128,,Jesse Stone,1979,WehrsNet,NAS-1,none,,3935787269,1407374883571089,2023-05-04,2023-05-04,2023-05-04
422,Robin hood,D:\music\38 Special\Rockin' Into The Night\Robin Hood.mp3,mp3,4.2833251953125,281.3,07,38 Special,Rockin' Into The Night,Southern Rock,,128,engID3v1 Comment,,1979,WehrsNet,NAS-1,none,,3935787269,1407374883571090,2023-05-04,2023-05-04,2023-05-04
423,Take me through the night,D:\music\38 Special\Rockin' Into The Night\Take Me Through The Night.mp3,mp3,3.8868408203125,254.7,3,38 Special,Rockin' Into The Night,Southern Rock,A&M,128,,Don Barnes/Donnie Van Zant,1979,WehrsNet,NAS-1,none,,3935787269,1407374883571093,2023-05-04,2023-05-04,2023-05-04
424,The love that i've lost,D:\music\38 Special\Rockin' Into The Night\The Love That I've Lost.mp3,mp3,4.1583251953125,273.1,5,38 Special,Rockin' Into The Night,Southern Rock,A&M,128,,Don Barnes,1979,WehrsNet,NAS-1,none,,3935787269,1688849860281750,2023-05-04,2023-05-04,2023-05-04
425,Turn it on,D:\music\38 Special\Rockin' Into The Night\Turn It On.mp3,mp3,4.2305908203125,277.2,09,38 Special,Rockin' Into The Night,Southern Rock,,128,engID3v1 Comment,,1979,WehrsNet,NAS-1,none,,3935787269,1407374883571095,2023-05-04,2023-05-04,2023-05-04
426,You got the deal,D:\music\38 Special\Rockin' Into The Night\You Got The Deal.mp3,mp3,4.5469970703125,298.0,08,38 Special,Rockin' Into The Night,Southern Rock,,128,engID3v1 Comment,,1979,WehrsNet,NAS-1,none,,3935787269,1407374883571096,2023-05-04,2023-05-04,2023-05-04
427,You're the captain,D:\music\38 Special\Rockin' Into The Night\You're The Captain.mp3,mp3,4.0938720703125,268.3,06,38 Special,Rockin' Into The Night,Southern Rock,,128,engID3v1 Comment,,1979,WehrsNet,NAS-1,none,,3935787269,1407374883571097,2023-05-04,2023-05-04,2023-05-04
428,Can't keep a good man down,D:\music\38 Special\Special Delivery\Can't Keep A Good Man Down.mp3,mp3,3.1036081314086914,203.4,7,38 Special,Special Delivery,Southern Rock,A&M,128,,,1978,WehrsNet,NAS-1,none,,3935787269,1407374883571099,2023-05-04,2023-05-04,2023-05-04
429,I been a mover,D:\music\38 Special\Special Delivery\I Been A Mover.mp3,mp3,4.0587158203125,266.0,4,38 Special,Special Delivery,Southern Rock,A&M,128,,,1978,WehrsNet,NAS-1,none,,3935787269,1407374883571100,2023-05-04,2023-05-04,2023-05-04
430,I'm a fool for you,D:\music\38 Special\Special Delivery\I'm A Fool For You.mp3,mp3,3.4805908203125,182.6,1,38 Special,Special Delivery,Southern Rock,A&M,160,,,1978,WehrsNet,NAS-1,none,,3935787269,1407374883571101,2023-05-04,2023-05-04,2023-05-04
431,Take me back,D:\music\38 Special\Special Delivery\Take Me Back.mp3,mp3,4.8399658203125,317.2,8,38 Special,Special Delivery,Southern Rock,A&M,128,,Don Barnes/Donnie Van Zant,1978,WehrsNet,NAS-1,none,,3935787269,1407374883571102,2023-05-04,2023-05-04,2023-05-04
432,Travelin' man,D:\music\38 Special\Special Delivery\Travelin' Man.mp3,mp3,3.9493408203125,258.8,3,38 Special,Special Delivery,Southern Rock,A&M,128,,,1978,WehrsNet,NAS-1,none,,3935787269,1407374883571103,2023-05-04,2023-05-04,2023-05-04
433,Turnin' to you,D:\music\38 Special\Special Delivery\Turnin' To You.mp3,mp3,3.752124786376953,245.9,2,38 Special,Special Delivery,Southern Rock,A&M,128,,,1978,WehrsNet,NAS-1,none,,3935787269,1407374883571104,2023-05-04,2023-05-04,2023-05-04
434,What can i do,D:\music\38 Special\Special Delivery\What Can I Do.mp3,mp3,4.147632598876953,271.8,5,38 Special,Special Delivery,Southern Rock,A&M,128,,,1978,WehrsNet,NAS-1,none,,3935787269,1407374883571105,2023-05-04,2023-05-04,2023-05-04
435,Who's been messin',D:\music\38 Special\Special Delivery\Who's Been Messin'.mp3,mp3,3.963118553161621,259.7,6,38 Special,Special Delivery,Southern Rock,A&M,128,,,1978,WehrsNet,NAS-1,none,,3935787269,1407374883571106,2023-05-04,2023-05-04,2023-05-04
436,Back door stranger,D:\music\38 Special\Special Forces\Back Door Stranger.mp3,mp3,4.3165283203125,280.6,02,38 Special,Special Forces,Southern Rock,,128,engID3v1 Comment,,1982,WehrsNet,NAS-1,none,,3935787269,1407374883571108,2023-05-04,2023-05-04,2023-05-04
437,Back on the track,D:\music\38 Special\Special Forces\Back On The Track.mp3,mp3,4.3790283203125,284.7,03,38 Special,Special Forces,Southern Rock,,128,engID3v1 Comment,,1982,WehrsNet,NAS-1,none,,3935787269,1407374883571109,2023-05-04,2023-05-04,2023-05-04
438,Breakin' loose,D:\music\38 Special\Special Forces\Breakin' Loose.mp3,mp3,3.2930908203125,213.5,07,38 Special,Special Forces,Southern Rock,,128,engID3v1 Comment,,1982,WehrsNet,NAS-1,none,,3935787269,1407374883571110,2023-05-04,2023-05-04,2023-05-04
439,Chain lightin',D:\music\38 Special\Special Forces\Chain Lightin'.mp3,mp3,4.7071533203125,306.2,04,38 Special,Special Forces,Southern Rock,,128,engID3v1 Comment,,1982,WehrsNet,NAS-1,none,,3935787269,1407374883571112,2023-05-04,2023-05-04,2023-05-04
440,Firestarter,D:\music\38 Special\Special Forces\Firestarter.mp3,mp3,4.5528564453125,296.1,09,38 Special,Special Forces,Southern Rock,,128,engID3v1 Comment,,1982,WehrsNet,NAS-1,none,,3935787269,1407374883571113,2023-05-04,2023-05-04,2023-05-04
441,You keep running away,D:\music\38 Special\Special Forces\You Keep Running Away.mp3,mp3,3.6466064453125,236.6,06,38 Special,Special Forces,Southern Rock,,128,engID3v1 Comment,,1982,WehrsNet,NAS-1,none,,3935787269,1407374883571116,2023-05-04,2023-05-04,2023-05-04
442,Against the night,D:\music\38 Special\Strength In Numbers\Against The Night.mp3,mp3,4.9102783203125,214.8,9,38 Special,Strength In Numbers,Southern Rock,A&M,192,,,1986,WehrsNet,NAS-1,none,,3935787269,1407374883571118,2023-05-04,2023-05-04,2023-05-04
443,Has there ever been a good goodbye,D:\music\38 Special\Strength In Numbers\Has There Ever Been A Good Goodbye.mp3,mp3,5.3790283203125,235.4,6,38 Special,Strength In Numbers,Southern Rock,A&M,192,,,1986,WehrsNet,NAS-1,none,,3935787269,1407374883571119,2023-05-04,2023-05-04,2023-05-04
444,Heart's on fire,D:\music\38 Special\Strength In Numbers\Heart's On Fire.mp3,mp3,5.8614501953125,256.5,8,38 Special,Strength In Numbers,Southern Rock,A&M,192,,,1986,WehrsNet,NAS-1,none,,3935787269,1407374883571120,2023-05-04,2023-05-04,2023-05-04
445,Just a little love,D:\music\38 Special\Strength In Numbers\Just A Little Love.mp3,mp3,4.9102783203125,214.8,5,38 Special,Strength In Numbers,Southern Rock,A&M,192,,,1986,WehrsNet,NAS-1,none,,3935787269,1407374883571121,2023-05-04,2023-05-04,2023-05-04
446,Last time,D:\music\38 Special\Strength In Numbers\Last Time.mp3,mp3,4.7344970703125,207.2,03,38 Special,Strength In Numbers,Southern Rock,,192,engID3v1 Comment,,1986,WehrsNet,NAS-1,none,,3935787269,1407374883571122,2023-05-04,2023-05-04,2023-05-04
447,Never give an inch,D:\music\38 Special\Strength In Numbers\Never Give An Inch.mp3,mp3,6.7833251953125,296.8,10,38 Special,Strength In Numbers,Southern Rock,,192,engID3v1 Comment,,1986,WehrsNet,NAS-1,none,,3935787269,1407374883571124,2023-05-04,2023-05-04,2023-05-04
448,Once in a lifetime,D:\music\38 Special\Strength In Numbers\Once In A Lifetime.mp3,mp3,5.0274658203125,220.0,4,38 Special,Strength In Numbers,Southern Rock,A&M,192,,,1986,WehrsNet,NAS-1,none,,3935787269,1407374883571125,2023-05-04,2023-05-04,2023-05-04
449,One in a million,D:\music\38 Special\Strength In Numbers\One In A Million.mp3,mp3,5.2618408203125,230.2,7,38 Special,Strength In Numbers,Southern Rock,A&M,192,,,1986,WehrsNet,NAS-1,none,,3935787269,1407374883571126,2023-05-04,2023-05-04,2023-05-04
450,Somebody like you,D:\music\38 Special\Strength In Numbers\Somebody Like You.mp3,mp3,5.7032470703125,249.5,1,38 Special,Strength In Numbers,Southern Rock,A&M,192,,Don Barnes/Donnie Van Zant/Jeff Carlisi/Jim Vallance/Larry Steele,1986,WehrsNet,NAS-1,none,,3935787269,1407374883571127,2023-05-04,2023-05-04,2023-05-04
451,I oughta let go,D:\music\38 Special\Tour De Force\I Oughta Let Go.mp3,mp3,6.4122314453125,240.3,07,38 Special,Tour De Force,Southern Rock,,224,engID3v1 Comment,,1983,WehrsNet,NAS-1,none,,3935787269,1407374883571130,2023-05-04,2023-05-04,2023-05-04
452,Long distance affair,D:\music\38 Special\Tour De Force\Long Distance Affair.mp3,mp3,3.6387939453125,238.4,06,38 Special,Tour De Force,Southern Rock,,128,engID3v1 Comment,,1983,WehrsNet,NAS-1,none,,3935787269,1407374883571132,2023-05-04,2023-05-04,2023-05-04
453,One of the lonely ones,D:\music\38 Special\Tour De Force\One Of The Lonely Ones.mp3,mp3,3.7091064453125,243.0,08,38 Special,Tour De Force,Southern Rock,,128,engID3v1 Comment,,1983,WehrsNet,NAS-1,none,,3935787269,1407374883571133,2023-05-04,2023-05-04,2023-05-04
454,One time for old times,D:\music\38 Special\Tour De Force\One Time For Old Times.mp3,mp3,4.1094970703125,269.3,03,38 Special,Tour De Force,Southern Rock,,128,engID3v1 Comment,,1983,WehrsNet,NAS-1,none,,3935787269,1407374883571134,2023-05-04,2023-05-04,2023-05-04
455,See me in your eyes,D:\music\38 Special\Tour De Force\See Me In Your Eyes.mp3,mp3,3.5958309173583984,235.6,04,38 Special,Tour De Force,Southern Rock,,128,engID3v1 Comment,,1983,WehrsNet,NAS-1,none,,3935787269,1407374883571135,2023-05-04,2023-05-04,2023-05-04
456,Undercover lover,D:\music\38 Special\Tour De Force\Undercover Lover.mp3,mp3,4.8126220703125,252.5,09,38 Special,Tour De Force,Southern Rock,,160,engID3v1 Comment,,1983,WehrsNet,NAS-1,none,,3935787269,1407374883571137,2023-05-04,2023-05-04,2023-05-04
457,Back alley sally,D:\music\38 Special\Wild-Eyed Southern Boys\Back Alley Sally.mp3,mp3,2.9562454223632812,193.7,04,38 Special,Wild-Eyed Southern Boys,Southern Rock,,128,engID3v1 Comment,,1980,WehrsNet,NAS-1,none,,3935787269,1407374883571139,2023-05-04,2023-05-04,2023-05-04
458,Bring it on,D:\music\38 Special\Wild-Eyed Southern Boys\Bring It On.mp3,mp3,5.1895751953125,340.1,09,38 Special,Wild-Eyed Southern Boys,Southern Rock,,128,engID3v1 Comment,,1980,WehrsNet,NAS-1,none,,3935787269,1407374883571140,2023-05-04,2023-05-04,2023-05-04
459,First time around,D:\music\38 Special\Wild-Eyed Southern Boys\First Time Around.mp3,mp3,3.6954345703125,242.7,02,38 Special,Wild-Eyed Southern Boys,Southern Rock,,128,engID3v1 Comment,,1980,WehrsNet,NAS-1,none,,3935787269,1407374883571142,2023-05-04,2023-05-04,2023-05-04
460,Hittin' and runnin',D:\music\38 Special\Wild-Eyed Southern Boys\Hittin' And Runnin'.mp3,mp3,4.5274658203125,297.4,06,38 Special,Wild-Eyed Southern Boys,Southern Rock,,128,engID3v1 Comment,,1980,WehrsNet,NAS-1,none,,3935787269,1407374883571143,2023-05-04,2023-05-04,2023-05-04
461,Honky tonk dancer,D:\music\38 Special\Wild-Eyed Southern Boys\Honky Tonk Dancer.mp3,mp3,4.5294189453125,296.8,07,38 Special,Wild-Eyed Southern Boys,Southern Rock,,128,engID3v1 Comment,,1980,WehrsNet,NAS-1,none,,3935787269,1407374883571145,2023-05-04,2023-05-04,2023-05-04
462,Throw out the line,D:\music\38 Special\Wild-Eyed Southern Boys\Throw Out The Line.mp3,mp3,3.4415283203125,225.5,08,38 Special,Wild-Eyed Southern Boys,Southern Rock,,128,engID3v1 Comment,,1980,WehrsNet,NAS-1,none,,3935787269,1407374883571146,2023-05-04,2023-05-04,2023-05-04
463,Pop muzik,D:\music\3Rd Party\A Night At The Roxbury\Pop Muzik.mp3,mp3,2.861997604370117,185.1,06,3Rd Party,A Night At The Roxbury,Soundtrack,,128,engID3v1 Comment,,1998,WehrsNet,NAS-1,none,,3935787269,1688849860281475,2023-05-04,2023-05-04,2023-05-04
464,Endless christmas,D:\music\3T\Christmas Songs Collection\Endless Christmas.mp3,mp3,5.812727928161621,253.9,01,3T,Christmas Songs Collection,Christmas,,192,,,0000,WehrsNet,NAS-1,none,,3935787269,1688849860281478,2023-05-04,2023-05-04,2023-05-04
465,What's up,D:\music\4 Non Blondes\98 One Hit Wonders\What's Up.mp3,mp3,4.5391845703125,298.2,92,4 Non Blondes,98 One Hit Wonders,General Alternative,,128,,,1992,WehrsNet,NAS-1,none,,3935787269,1688849860281484,2023-05-04,2023-05-04,2023-05-04
466,Calling all the people,"D:\music\4 Non Blondes\Bigger, Better, Faster, More!\Calling All the People.mp3",mp3,7.549246788024902,198.1,08,4 Non Blondes,"Bigger, Better, Faster, More!",Pop,Interscope,320,,Linda Perry,1992,WehrsNet,NAS-1,none,,3935787269,1688849860281486,2023-05-04,2023-05-04,2023-05-04
467,Dear mr. president,"D:\music\4 Non Blondes\Bigger, Better, Faster, More!\Dear Mr. President.mp3",mp3,10.814925193786621,283.7,09,4 Non Blondes,"Bigger, Better, Faster, More!",Pop,Interscope,320,,Linda Perry,1992,WehrsNet,NAS-1,none,,3935787269,1688849860281487,2023-05-04,2023-05-04,2023-05-04
468,Drifting,"D:\music\4 Non Blondes\Bigger, Better, Faster, More!\Drifting.mp3",mp3,8.057991981506348,211.4,10,4 Non Blondes,"Bigger, Better, Faster, More!",Pop,Interscope,320,,Linda Perry,1992,WehrsNet,NAS-1,none,,3935787269,1970324836992144,2023-05-04,2023-05-04,2023-05-04
469,Morphine and chocolate,"D:\music\4 Non Blondes\Bigger, Better, Faster, More!\Morphine and Chocolate.mp3",mp3,10.841816902160645,284.5,05,4 Non Blondes,"Bigger, Better, Faster, More!",Pop,Interscope,320,,Shaunna Hall,1992,WehrsNet,NAS-1,none,,3935787269,1688849860281489,2023-05-04,2023-05-04,2023-05-04
470,No place like home,"D:\music\4 Non Blondes\Bigger, Better, Faster, More!\No Place Like Home.mp3",mp3,7.208806037902832,189.1,11,4 Non Blondes,"Bigger, Better, Faster, More!",Pop,Interscope,320,,Christa Hillhouse/Linda Perry/Shaunna Hall/W. Day,1992,WehrsNet,NAS-1,none,,3935787269,1688849860281490,2023-05-04,2023-05-04,2023-05-04
471,Old mr. heffer,"D:\music\4 Non Blondes\Bigger, Better, Faster, More!\Old Mr. Heffer.mp3",mp3,5.228507041931152,137.2,07,4 Non Blondes,"Bigger, Better, Faster, More!",Pop,Interscope,320,,Christa Hillhouse/Dawn Richardson/Linda Perry/Shaunna Hall/W. Day,1992,WehrsNet,NAS-1,none,,3935787269,1688849860281491,2023-05-04,2023-05-04,2023-05-04
472,Pleasantly blue,"D:\music\4 Non Blondes\Bigger, Better, Faster, More!\Pleasantly Blue.mp3",mp3,5.670468330383301,148.8,04,4 Non Blondes,"Bigger, Better, Faster, More!",Pop,Interscope,320,,Linda Perry,1992,WehrsNet,NAS-1,none,,3935787269,1688849860281492,2023-05-04,2023-05-04,2023-05-04
473,Spaceman,"D:\music\4 Non Blondes\Bigger, Better, Faster, More!\Spaceman.mp3",mp3,8.404496192932129,220.5,06,4 Non Blondes,"Bigger, Better, Faster, More!",Pop,Interscope,320,,Linda Perry/Shaunna Hall,1992,WehrsNet,NAS-1,none,,3935787269,1688849860281493,2023-05-04,2023-05-04,2023-05-04
474,Superfly,"D:\music\4 Non Blondes\Bigger, Better, Faster, More!\Superfly.mp3",mp3,10.593899726867676,277.9,02,4 Non Blondes,"Bigger, Better, Faster, More!",Pop,Interscope,320,,K. Sirdofsky/Linda Perry,1992,WehrsNet,NAS-1,none,,3935787269,1688849860281494,2023-05-04,2023-05-04,2023-05-04
475,Train,"D:\music\4 Non Blondes\Bigger, Better, Faster, More!\Train.mp3",mp3,8.496015548706055,222.9,01,4 Non Blondes,"Bigger, Better, Faster, More!",Pop,Interscope,320,,Linda Perry,1992,WehrsNet,NAS-1,none,,3935787269,1688849860281495,2023-05-04,2023-05-04,2023-05-04
476,Wro6sz~r,"D:\music\4 Non Blondes\Bigger, Better, Faster, More!\WRO6SZ~R.MP3",mp3,11.279871940612793,295.9,03,4 Non Blondes,"Bigger, Better, Faster, More!",Pop,Interscope,320,,Linda Perry,1992,WehrsNet,NAS-1,none,,3935787269,1688849860281496,2023-05-04,2023-05-04,2023-05-04
477,Misty mountain hop,D:\music\4 Non Blondes\EW13QO~D\Misty Mountain Hop.mp3,mp3,13.229305267333984,347.1,1,4 Non Blondes,Encomium: A Tribute to Led Zeppelin,Rock,Atlantic,320,                            ,Jimmy Page/John Paul Jones/Robert Plant,1995,WehrsNet,NAS-1,none,none,3935787269,1688849860281498,2023-05-04,2023-05-04,2023-05-04
478,The basics of life,D:\music\4Him\I5RMHA~3\The Basics of Life.mp3,mp3,11.96783447265625,314.0,1,4Him,I Can Only Imagine: Ultimate Power Anthems of the Christian Faith Disc 1,Religious,Time Life,320,                            ,Don Koch/Mark Harris,2004,WehrsNet,NAS-1,none,none,3935787269,1688849860281501,2023-05-04,2023-05-04,2023-05-04
479,For future generations,D:\music\4Him\SLWEH1~O\For Future Generations.mp3,mp3,11.133491516113281,292.1,2,4Him,Songs 4 Life: Renew Your Heart Disc 2,Christian,Madacy,320,                            ,D. Clark/Don Koch/Mark Harris,1998,WehrsNet,NAS-1,none,none,3935787269,1688849860281503,2023-05-04,2023-05-04,2023-05-04
480,Ride of life,D:\music\4Him\songs 4 life shout for joy!\Ride of Life.mp3,mp3,10.566974639892578,277.2,1,4Him,songs 4 life shout for joy!,Christian,,320,                            ,,,WehrsNet,NAS-1,none,none,3935787269,1688849860281505,2023-05-04,2023-05-04,2023-05-04
481,Thy word,D:\music\4Him\WFV9ER~R\Thy Word.mp3,mp3,10.542083740234375,276.6,15,4Him,WOW Worship: Yellow [Bonus Tracks] Disc 1,Christian,Benson,320,                            ,,2003,WehrsNet,NAS-1,none,none,3935787269,1688849860281507,2023-05-04,2023-05-04,2023-05-04
482,Bad situation,D:\music\5 Spiritual Tones\Good God! A Gospel Funk Hymnal\Bad Situation.m4a,m4a,1.9278888702392578,276.6,2,None,None,Gospel & Religious,,128,None,Adair,1976,WehrsNet,NAS-1,none,none,3935787269,1688849860281510,2023-05-04,2023-05-04,2023-05-04
483,Woo hoo,D:\music\5.6.7.8's\Kill Bill (Soundtrack) (Vol.1)\Woo Hoo.mp3,mp3,1.816415786743164,119.0,11,5.6.7.8's,Kill Bill (Soundtrack) (Vol.1),Soundtrack,,128,None,,2003,WehrsNet,NAS-1,none,none,3935787269,1688849860281513,2023-05-04,2023-05-04,2023-05-04
484,(last night) i didn't get to sleep at all,D:\music\5Th Dimension\Am Gold - 1972\(Last Night) I Didn't Get To Sleep At All.mp3,mp3,2.9571533203125,191.0,06,5Th Dimension,Am Gold - 1972,Classic Rock,,128,engID3v1 Comment,,1972,WehrsNet,NAS-1,none,,3935787269,1688849860281516,2023-05-04,2023-05-04,2023-05-04
